17:47:52,14/11/2024,041,124.8467,s
17:47:53,14/11/2024,042,156.0069,s
17:47:53,14/11/2024,043,185.2608,s
17:47:53,14/11/2024,044,209.1662,s
17:47:53,14/11/2024,045,232.6303,s
17:47:53,14/11/2024,046,253.7046,s
17:47:53,14/11/2024,047,275.3438,s
17:47:53,14/11/2024,048,299.2767,s
17:47:53,14/11/2024,049,317.2198,s
17:47:54,14/11/2024,050,319.8672,s
17:47:54,14/11/2024,051,315.5023,s
17:47:54,14/11/2024,052,317.5810,s
17:47:54,14/11/2024,053,324.1095,s
17:47:54,14/11/2024,054,328.7219,s
17:47:54,14/11/2024,055,337.4953,s
17:47:54,14/11/2024,056,341.4064,s
17:47:54,14/11/2024,057,327.5244,s
17:47:55,14/11/2024,058,298.0455,s
17:47:55,14/11/2024,059,279.3536,s
17:47:55,14/11/2024,060,276.6462,s
17:47:55,14/11/2024,061,276.6462,s
17:47:55,14/11/2024,062,283.8935,s
17:47:55,14/11/2024,063,288.7471,s
17:47:55,14/11/2024,064,288.2071,s
17:47:55,14/11/2024,065,285.3084,s
17:47:56,14/11/2024,066,281.1498,s
17:47:56,14/11/2024,067,281.9473,s
17:47:56,14/11/2024,068,282.4060,s
17:47:56,14/11/2024,069,282.6673,s
17:47:56,14/11/2024,070,282.6673,s
17:47:56,14/11/2024,071,287.1646,s
17:47:56,14/11/2024,072,289.4870,s
17:47:56,14/11/2024,073,282.7660,s
17:47:57,14/11/2024,074,279.8449,s
17:47:57,14/11/2024,075,273.2014,s
17:47:57,14/11/2024,076,269.6765,s
17:47:57,14/11/2024,077,259.6369,s
17:47:57,14/11/2024,078,236.5152,s
17:47:57,14/11/2024,079,210.8261,s
17:47:57,14/11/2024,080,187.6470,s
17:47:57,14/11/2024,081,177.9198,s
17:47:58,14/11/2024,082,174.3024,s
17:47:58,14/11/2024,083,174.3024,s
17:47:58,14/11/2024,084,176.4049,s
17:47:58,14/11/2024,085,177.9698,s
17:47:58,14/11/2024,086,189.9919,s
17:47:58,14/11/2024,087,221.2670,s
17:47:58,14/11/2024,088,259.3294,s
17:47:58,14/11/2024,089,288.8671,s
17:47:59,14/11/2024,090,315.9223,s
17:47:59,14/11/2024,091,348.4186,s
17:47:59,14/11/2024,092,375.6827,s
17:47:59,14/11/2024,093,398.2081,s
17:47:59,14/11/2024,094,410.4064,s
17:47:59,14/11/2024,095,415.5512,s
17:47:59,14/11/2024,096,415.5512,s
17:47:59,14/11/2024,097,411.4101,s
17:48:00,14/11/2024,098,403.9004,s
17:48:00,14/11/2024,099,395.4820,s
17:48:00,14/11/2024,100,389.5684,s
17:48:00,14/11/2024,101,385.4086,s
17:48:00,14/11/2024,102,381.4562,s
17:48:00,14/11/2024,103,376.5414,s
17:48:00,14/11/2024,104,361.6182,s
17:48:01,14/11/2024,105,340.1314,s
17:48:01,14/11/2024,106,305.1240,s
17:48:01,14/11/2024,107,267.9041,s
17:48:01,14/11/2024,108,225.0519,s
17:48:01,14/11/2024,109,184.9708,s
17:48:01,14/11/2024,110,149.5434,s
17:48:01,14/11/2024,111,122.6368,s
17:48:01,14/11/2024,112,100.4301,s
17:48:01,14/11/2024,113,91.8367,s
17:48:02,14/11/2024,114,97.4165,s
17:48:02,14/11/2024,115,102.6763,s
17:48:02,14/11/2024,116,99.8026,s
17:48:02,14/11/2024,117,95.3778,s
17:48:02,14/11/2024,118,86.5106,s
17:48:02,14/11/2024,119,73.8011,s
17:48:02,14/11/2024,120,68.9863,s
17:48:02,14/11/2024,121,69.4362,s
17:48:03,14/11/2024,122,67.1401,s
17:48:03,14/11/2024,123,53.2318,s
17:48:03,14/11/2024,124,44.3434,s
17:48:03,14/11/2024,125,40.6910,s
17:48:03,14/11/2024,126,43.7447,s
17:48:03,14/11/2024,127,49.0370,s
17:48:03,14/11/2024,128,52.9318,s
17:48:03,14/11/2024,129,55.0155,s
17:48:04,14/11/2024,130,55.0155,s
17:48:04,14/11/2024,131,49.6345,s
17:48:04,14/11/2024,132,36.9749,s
17:48:22,14/11/2024,001,35.3412,s
17:48:22,14/11/2024,002,55.0743,s
17:48:22,14/11/2024,003,77.4210,s
17:48:22,14/11/2024,004,100.8201,s
17:48:22,14/11/2024,005,126.3392,s
17:48:22,14/11/2024,006,155.5744,s
17:48:22,14/11/2024,007,183.4446,s
17:48:23,14/11/2024,008,209.4512,s
17:48:23,14/11/2024,009,232.8978,s
17:48:23,14/11/2024,010,248.3560,s
17:48:23,14/11/2024,011,259.0906,s
17:48:23,14/11/2024,012,271.1664,s
17:48:23,14/11/2024,013,279.9224,s
17:48:23,14/11/2024,014,279.3737,s
17:48:23,14/11/2024,015,262.0255,s
17:48:24,14/11/2024,016,241.1463,s
17:48:24,14/11/2024,017,224.7294,s
17:48:24,14/11/2024,018,211.6498,s
17:48:24,14/11/2024,019,193.1718,s
17:48:24,14/11/2024,020,172.2813,s
17:48:24,14/11/2024,021,152.4245,s
17:48:24,14/11/2024,022,135.6339,s
17:48:24,14/11/2024,023,118.7520,s
17:48:25,14/11/2024,024,103.0188,s
17:48:25,14/11/2024,025,89.5180,s
17:48:25,14/11/2024,026,76.9497,s
17:48:25,14/11/2024,027,65.2639,s
17:48:25,14/11/2024,028,51.4394,s
