DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2000/01/18,11:58:46,1,349.8566,s,560
2000/01/18,11:59:23,1,64.9319,s,561
2000/01/18,12:26:48,1,270.2693,s,562
2000/01/18,13:39:13,4,2060.9822,s,563
2000/01/18,14:32:25,1,535.8098,s,564
2000/01/18,14:36:29,3,1593.7531,s,565
2000/01/18,14:37:32,1,152.6355,s,566
2000/01/18,14:41:46,1,1082.257,s,567
2000/01/18,14:51:59,2,336.7812,s,568
2000/01/18,14:52:04,1,900.68,s,569
2000/01/18,14:53:10,2,746.2777,s,570
2000/01/18,15:27:53,1,391.2106,s,571
2000/01/18,15:30:56,5,1874.2916,s,572
2000/01/18,15:33:07,1,1039.8019,s,573
2000/01/18,15:35:21,1,388.1896,s,574
2000/01/18,15:53:12,1,605.3708,s,575
2000/01/18,16:07:53,2,1278.7098,s,576
2000/01/18,16:30:21,3,882.8561,s,577
2000/01/18,16:31:00,2,1187.2957,s,578
2000/01/18,16:37:53,11,773.7712,s,579
2000/01/18,18:43:49,15,9737.7803,s,580
2000/01/18,20:10:00,3,1843.9949,s,581
2000/01/18,20:12:25,3,1154.5973,s,582
2000/01/18,20:35:32,9,6161.415,s,583
2000/01/18,20:40:13,5,2238.9666,s,584
2000/01/18,20:43:09,1,342.2515,s,585
2000/01/18,20:54:14,4,2489.3167,s,586
2000/01/18,22:00:36,3,1590.1407,s,587
2000/01/18,22:04:08,39,11529.752,s,588
2000/01/18,22:06:35,1,574.89,s,589
2000/01/18,22:07:53,2,889.6537,s,590
2000/01/18,22:07:57,6,3731.8325,s,591
2000/01/18,22:08:13,71,11551.2373,s,592
2000/01/18,22:10:28,6,3136.5752,s,593
2000/01/18,22:10:34,2,1057.7002,s,594
2000/01/18,22:15:18,19,11529.1309,s,595
2000/01/18,22:21:40,1,558.5788,s,596
2000/01/18,22:22:56,15,10254.6328,s,597
2000/01/18,22:53:54,3,1288.0803,s,598
2000/01/18,23:31:08,2,590.9921,s,599
2000/01/18,23:31:50,18,11575.9648,s,600
2000/01/18,23:33:08,29,11572.7969,s,601
2000/01/18,23:35:31,18,10611.0361,s,602
2000/01/18,23:41:17,17,11573.1504,s,603
2000/01/19,00:00:57,25,11473.8994,s,604
2000/01/19,00:23:53,19,11579.5732,s,605
2000/01/19,00:25:22,6,3556.0361,s,606
2000/01/19,00:25:36,56,11577.8457,s,607
2000/01/19,00:25:48,21,11557.0557,s,608
2000/01/19,00:57:14,1,600.9608,s,609
2000/01/19,01:02:00,19,11593.6123,s,610
2000/01/19,02:40:05,29,11458.6025,s,611
2000/01/19,02:44:40,20,11461.1924,s,612
2000/01/19,06:38:54,5,3416.7429,s,613
2000/01/19,06:44:47,5,3200.0239,s,614
2000/01/19,07:42:01,50,11337.9951,s,615
2000/01/19,08:12:45,11,7391.1938,s,616
2000/01/19,08:36:57,31,11161.5752,s,617
2000/01/19,08:37:27,17,11084.3887,s,618
2000/01/19,08:50:30,2,679.9203,s,619
2000/01/19,08:51:56,6,3640.4744,s,620
2000/01/19,09:22:39,1,704.0712,s,621
2000/01/19,15:03:50,1,350.0392,s,622
2000/01/19,15:26:03,2,1123.6362,s,623
2000/01/19,18:41:57,2,571.7371,s,624
2000/01/19,22:13:57,3,712.0148,s,625
2000/01/19,22:15:06,2,1084.0687,s,626
2000/01/19,22:16:04,4,2590.5913,s,627
2000/01/19,22:18:59,2,791.0544,s,628
2000/01/19,22:39:10,5,2897.2444,s,629
2000/01/19,22:39:25,13,8884.8389,s,630
2000/01/19,22:57:33,1,35.3612,s,631
2000/01/19,22:57:38,2,741.0349,s,632
2000/01/19,23:28:33,1,57.9504,s,633
2000/01/19,23:43:20,7,4198.7612,s,634
2000/01/19,23:43:40,4,2367.1929,s,635
2000/01/19,23:49:03,6,3174.2058,s,636
2000/01/19,23:54:25,1,152.3209,s,637
2000/01/19,23:54:41,4,2432.6541,s,638
2000/01/19,23:57:02,1,70.0581,s,639
2000/01/19,23:57:07,2,1153.9176,s,640
2000/01/20,00:01:40,17,11480.8916,s,641
2000/01/20,00:43:53,28,10809.0068,s,642
2000/01/20,00:49:49,73,11689.4648,s,643
2000/01/20,00:51:26,10,6760.2959,s,644
2000/01/20,01:35:12,26,11693.1777,s,645
2000/01/20,01:36:03,33,11695.9736,s,646
2000/01/20,01:47:58,20,11605.3633,s,647
2000/01/20,02:17:53,57,11695.126,s,648
2000/01/20,02:22:34,6,2590.8933,s,649
2000/01/20,02:28:29,16,11280.958,s,650
2000/01/20,03:25:23,7,4168.3662,s,651
2000/01/20,03:26:00,8,5183.2852,s,652
2000/01/20,03:31:13,4,2505.1013,s,653
2000/01/20,03:33:56,24,11699.9209,s,654
2000/01/20,03:34:12,19,11698.6885,s,655
2000/01/20,03:47:02,6,3553.0488,s,656
2000/01/20,03:48:26,1,675.9415,s,657
2000/01/20,03:50:17,6,3901.3845,s,658
2000/01/20,03:55:27,1,686.6813,s,659
2000/01/20,03:55:49,25,11705.46,s,660
2000/01/20,03:58:32,2,997.2415,s,661
2000/01/20,04:00:32,18,11524.6807,s,662
2000/01/20,08:17:46,2,987.3162,s,663
2000/01/20,08:18:52,2,1257.7358,s,664
2000/01/20,08:19:09,6,3330.1306,s,665
2000/01/20,08:27:10,5,2980.9988,s,666
2000/01/20,08:31:12,5,3441.655,s,667
2000/01/20,16:30:08,2,1027.0565,s,668
2000/01/20,16:32:44,3,1574.1764,s,669
2000/01/20,16:33:54,91,11594.1191,s,670
2000/01/20,17:10:45,12,3216.5374,s,671
2000/01/20,17:33:57,19,11669.4775,s,672
2000/01/20,17:46:27,6,4249.5518,s,673
2000/01/20,17:47:58,2,1332.0648,s,674
2000/01/20,17:48:44,1,111.4191,s,675
2000/01/20,17:50:32,2,576.6737,s,676
2000/01/20,18:56:33,41,11702.2627,s,677
2000/01/20,20:44:46,275,11724.2383,s,678
2000/01/20,20:45:26,72,11723.9336,s,679
2000/01/21,19:33:40,2,463.4035,s,680
2000/01/21,19:33:46,27,482.0391,s,681
2000/01/21,19:35:20,2,460.8347,s,682
2000/01/21,19:36:48,134,522.1305,s,683
2000/01/21,19:38:19,18,523.9268,s,684
2000/01/21,19:39:57,68,529.1794,s,685
2000/01/21,19:40:32,135,532.2117,s,686
2000/01/21,19:41:22,9,524.3159,s,687
2000/01/21,19:42:19,4,528.5825,s,688
2000/01/21,19:46:42,5,535.6273,s,689
2000/01/21,19:48:51,19,538.6103,s,690
2000/01/21,19:49:34,299,542.0877,s,691
2000/01/21,19:50:34,153,543.3377,s,692
2000/01/21,19:50:48,3,531.4813,s,693
2000/01/21,19:51:27,155,544.582,s,694
2000/01/21,19:51:51,42,543.5722,s,695
2000/01/21,19:52:40,27,540.7914,s,696
2000/01/21,19:52:53,21,544.4823,s,697
2000/01/21,19:53:02,37,542.7267,s,698
2000/01/21,19:53:11,19,537.5795,s,699
2000/01/21,19:53:19,19,543.3868,s,700
2000/01/21,19:53:41,6,523.9816,s,701
2000/01/21,19:53:59,1,121.8149,s,702
2000/01/21,19:54:09,44,547.6115,s,703
2000/01/21,19:54:52,94,548.8488,s,704
2000/01/21,19:55:04,2,541.7015,s,705
2000/01/21,19:55:15,29,545.8741,s,706
2000/01/21,19:55:18,4,536.7382,s,707
2000/01/21,19:55:26,2,541.5568,s,708
2000/01/21,19:55:33,37,535.9039,s,709
2000/01/21,20:10:11,4,2704.2437,s,710
2000/01/21,20:10:31,2,1067.6423,s,711
2000/01/21,20:10:35,4,2827.9502,s,712
2000/01/21,20:10:39,6,4178.0439,s,713
2000/01/21,20:10:44,16,11730.5488,s,714
2000/01/21,20:11:54,162,11735.5879,s,715
2000/01/21,20:12:39,49,11149.0449,s,716
2000/01/21,20:27:53,22,11721.8379,s,717
2000/01/21,20:30:36,174,14880.0303,s,718
2000/01/21,20:43:24,5418,16961.9648,s,719
2000/01/21,20:46:59,49,11743.8154,s,720
2000/01/21,20:47:10,38,9079.9912,s,721
2000/01/21,20:53:59,3,1610.6359,s,722
2000/01/21,21:00:52,2,984.3697,s,723
2000/01/21,21:01:20,114,11745.8164,s,724
2000/01/21,21:01:28,6,3705.7715,s,725
2000/01/21,21:01:44,18,11739.9336,s,726
2000/01/21,21:12:28,142,11741.623,s,727
2000/01/21,21:13:30,6,4040.5078,s,728
2000/01/21,21:13:41,51,11744.0527,s,729
2000/01/21,21:15:28,19,11740.5088,s,730
2000/01/21,21:20:02,9,5930.1445,s,731
2000/01/21,21:24:08,270,11749.0273,s,732
2000/01/21,21:24:44,50,11746.8193,s,733
2000/01/21,21:25:39,74,11742.752,s,734
2000/01/21,21:25:52,3,2034.3707,s,735
2000/01/21,21:28:02,29,11743.8486,s,736
2000/01/21,21:28:32,26,11743.248,s,737
2000/01/21,21:29:03,39,11744.0605,s,738
2000/01/21,21:29:38,8,5443.7461,s,739
2000/01/21,21:29:56,58,11741.457,s,740
2000/01/21,21:30:03,22,11740.916,s,741
2000/01/21,21:30:15,27,11740.5156,s,742
2000/01/21,21:30:36,52,11743.0273,s,743
2000/01/21,21:30:52,33,11744.6436,s,744
2000/01/21,21:31:06,66,11743.8838,s,745
2000/01/21,21:31:23,24,11742.2881,s,746
2000/01/21,21:31:29,2,1371.8838,s,747
2000/01/21,21:31:43,83,11744.1006,s,748
2000/01/21,21:32:22,7,4974.3877,s,749
2000/01/21,21:32:43,15,5415.8633,s,750
2000/01/21,21:32:57,39,11740.998,s,751
2000/01/21,21:33:31,91,11737.1484,s,752
2000/01/21,21:33:39,20,11740.5361,s,753
2000/01/21,21:33:53,14,9748.7539,s,754
2000/01/21,21:34:02,35,11736.3691,s,755
2000/01/21,21:34:23,124,11741.0986,s,756
2000/01/21,21:35:08,18,11675.3369,s,757
2000/01/21,21:35:43,16,10955.5869,s,758
2000/01/21,21:36:28,282,11742.6084,s,759
2000/01/21,21:37:08,9,5989.3574,s,760
2000/01/21,21:37:12,1,584.0906,s,761
2000/01/21,21:37:18,6,4286.6992,s,762
2000/01/21,21:37:23,2,1376.5269,s,763
2000/01/21,21:37:32,14,9757.3203,s,764
2000/01/21,21:38:03,146,11744.791,s,765
2000/01/21,21:38:45,80,11741.5332,s,766
2000/01/21,21:39:05,18,11740.5732,s,767
2000/01/21,21:39:13,23,11741.0234,s,768
2000/01/21,21:39:23,25,11743.4307,s,769
2000/01/21,21:39:36,4,2100.6636,s,770
2000/01/21,21:39:51,48,11743.1836,s,771
2000/01/21,21:40:49,39,11741.4092,s,772
2000/01/21,21:41:24,80,11744.8447,s,773
2000/01/21,21:42:24,175,11747.418,s,774
2000/01/21,21:42:33,2,1300.431,s,775
2000/01/21,21:42:39,7,4650.752,s,776
2000/01/21,21:42:49,37,11744.1143,s,777
2000/01/21,21:43:59,25,11744.127,s,778
2000/01/21,21:45:08,75,11744.0381,s,779
2000/01/21,21:50:23,125,11743.4443,s,780
2000/01/21,21:50:57,35,11741.8516,s,781
2000/01/21,21:51:14,58,11742.9854,s,782
2000/01/21,21:51:39,67,11742.7432,s,783
2000/01/21,21:52:02,10,6915.6772,s,784
2000/01/21,22:08:30,1,423.7938,s,785
2000/01/21,22:08:54,27,11732.9316,s,786
2000/01/21,22:09:25,18,11691.6357,s,787
2000/01/21,22:12:01,24,11665.9326,s,788
2000/01/21,22:12:25,26,11733.5469,s,789
2000/01/21,22:15:15,708,11742.2334,s,790
2000/01/21,22:16:12,195,11740.9766,s,791
2000/01/21,22:17:32,32,11737.1387,s,792
2000/01/21,22:17:43,50,11737.9414,s,793
2000/01/21,22:18:03,25,11737.7314,s,794
2000/01/21,22:18:41,254,11741.041,s,795
2000/01/21,22:19:55,30,11732.4082,s,796
2000/01/21,22:24:19,4,2611.3716,s,797
2000/01/21,22:24:28,17,11717.9707,s,798
2000/01/21,22:24:54,18,11736.3926,s,799
2000/01/21,22:27:51,63,11717.8242,s,800
2000/01/21,22:31:50,566,11745.8418,s,801
2000/01/21,22:34:08,17,11741.1582,s,802
2000/01/21,22:36:40,192,11742.8125,s,803
2000/01/21,22:37:10,65,11739.998,s,804
2000/01/21,22:38:17,39,11739.6338,s,805
2000/01/21,22:38:32,22,11740.1885,s,806
2000/01/21,22:39:02,171,11743.0947,s,807
2000/01/21,22:40:34,238,11741.2705,s,808
2000/01/21,22:41:56,42,11738.5879,s,809
2000/01/21,22:45:11,3,2198.5972,s,810
2000/01/21,22:50:03,25,11731.0391,s,811
2000/01/21,22:50:37,6,4161.0024,s,812
2000/01/21,22:51:20,68,11732.167,s,813
2000/01/21,22:52:18,18,11248.2217,s,814
2000/01/21,22:55:02,34,11730.0938,s,815
2000/01/21,22:55:20,24,11728.6387,s,816
2000/01/21,22:55:36,32,11727.2637,s,817
2000/01/21,22:58:31,175,11722.0645,s,818
2000/01/21,22:59:20,17,11708.333,s,819
2000/01/21,22:59:54,17,11722.8477,s,820
2000/01/21,23:01:16,203,11724.835,s,821
2000/01/21,23:01:48,5,3586.9944,s,822
2000/01/21,23:02:16,170,11726.2998,s,823
2000/01/21,23:03:19,8,5541.4448,s,824
2000/01/21,23:04:42,115,11732.3955,s,825
2000/01/21,23:07:10,154,11731.8701,s,826
2000/01/21,23:08:07,6,3747.825,s,827
2000/01/21,23:08:29,10,6726.4277,s,828
2000/01/21,23:09:31,362,11734.6133,s,829
2000/01/21,23:15:28,1,539.4277,s,830
2000/01/21,23:17:09,15,914.0644,s,831
2000/01/21,23:17:25,1,364.9151,s,832
2000/01/21,23:19:37,1,157.898,s,833
2000/01/21,23:20:28,2,1011.1567,s,834
2000/01/21,23:20:33,2,779.4452,s,835
2000/01/21,23:20:51,94,11732.2764,s,836
2000/01/21,23:21:51,1,607.4719,s,837
2000/01/21,23:22:30,1,446.0305,s,838
2000/01/21,23:24:03,5,3656.9331,s,839
2000/01/21,23:35:59,2,1389.4576,s,840
2000/01/21,23:37:16,2,985.1772,s,841
2000/01/21,23:37:52,6,4181.7476,s,842
2000/01/21,23:38:25,3,1549.4791,s,843
2000/01/21,23:38:52,16,11501.9844,s,844
2000/01/21,23:38:58,19,11719.4941,s,845
2000/01/21,23:39:17,6,4042.9248,s,846
2000/01/21,23:39:26,45,11736.6787,s,847
2000/01/21,23:39:53,75,11736.4141,s,848
2000/01/21,23:40:25,37,11734.5625,s,849
2000/01/21,23:40:35,25,11735.5645,s,850
2000/01/21,23:58:49,11,7216.7388,s,851
2000/01/21,23:58:58,25,11732.9404,s,852
2000/01/21,23:59:33,89,11737.0498,s,853
2000/01/21,23:59:55,2,659.0404,s,854
2000/01/22,00:00:20,87,11734.8945,s,855
2000/01/22,00:04:14,1,322.4727,s,856
2000/01/22,00:05:13,12,8603.0918,s,857
2000/01/22,00:05:17,4,2450.7266,s,858
2000/01/22,00:05:27,29,5723.585,s,859
2000/01/22,00:06:06,143,11737.3262,s,860
2000/01/22,00:07:56,22,11549.1631,s,861
2000/01/22,00:08:41,66,11735.04,s,862
2000/01/22,00:11:53,44,11738.1719,s,863
2000/01/22,00:12:35,36,11738.5488,s,864
2000/01/22,00:23:08,73,11735.5879,s,865
2000/01/22,00:23:27,23,11735.8672,s,866
2000/01/22,00:24:30,162,11738.3086,s,867
2000/01/22,00:26:24,252,11740.0283,s,868
2000/01/22,00:27:22,18,11733.6123,s,869
2000/01/22,00:27:29,8,5814.5581,s,870
2000/01/22,00:27:35,17,11733.7441,s,871
2000/01/22,00:28:41,55,11732.8662,s,872
2000/01/22,00:42:49,58,11740.8066,s,873
2000/01/22,00:43:11,118,11740.3574,s,874
2000/01/22,00:43:45,19,11725.4492,s,875
2000/01/22,00:44:32,53,11738.5234,s,876
2000/01/22,00:44:50,48,11739.7578,s,877
2000/01/22,00:45:44,97,11738.4951,s,878
2000/01/22,00:45:57,26,11528.5879,s,879
2000/01/22,00:46:00,3,1950.9858,s,880
2000/01/22,00:46:13,44,11733.9824,s,881
2000/01/22,00:46:22,17,11737.4219,s,882
2000/01/22,00:46:33,22,11734.5342,s,883
2000/01/22,00:47:00,3,1845.3965,s,884
2000/01/22,00:47:13,16,11538.5498,s,885
2000/01/22,00:49:31,17,11612.0859,s,886
2000/01/22,00:50:52,8,5120.3477,s,887
2000/01/22,00:59:29,17,11737.4922,s,888
2000/01/22,00:59:49,43,11741.1016,s,889
2000/01/22,01:07:47,115,11736.5117,s,890
2000/01/22,01:08:40,504,3654.4966,s,891
2000/01/22,01:08:55,17,5420.3828,s,892
2000/01/22,01:16:45,9,5474.5161,s,893
2000/01/22,01:17:06,8,2088.4182,s,894
2000/01/22,01:18:16,10,7204.6802,s,895
2000/01/22,01:18:49,10,6045.0664,s,896
2000/01/22,01:19:01,23,11719.5859,s,897
2000/01/22,01:22:45,18,11712.0742,s,898
2000/01/22,01:22:51,18,11722.5361,s,899
2000/01/22,01:23:08,18,11707.2109,s,900
2000/01/22,01:23:22,40,11701.7656,s,901
2000/01/22,01:24:03,39,11709.8936,s,902
2000/01/22,01:31:23,12,3363.614,s,903
2000/01/22,01:31:50,192,11742.7578,s,904
2000/01/22,01:32:04,1,107.3322,s,905
2000/01/22,01:32:21,2,663.1049,s,906
2000/01/22,01:32:56,25,11742.123,s,907
2000/01/22,01:33:17,19,10152.1299,s,908
2000/01/22,01:34:12,6,3930.6279,s,909
2000/01/22,01:53:08,4,2239.2488,s,910
2000/01/22,02:07:45,1,537.3365,s,911
2000/01/22,02:07:59,3,997.0126,s,912
2000/01/22,02:09:44,2,909.4494,s,913
2000/01/22,02:47:50,5,2417.187,s,914
2000/01/22,02:49:18,1,290.9751,s,915
2000/01/22,02:54:44,5,3435.4727,s,916
2000/01/22,02:55:15,8,5196.7495,s,917
2000/01/22,02:58:53,11,7398.1992,s,918
2000/01/22,03:00:05,489,11752.1201,s,919
2000/01/22,03:01:47,202,11753.249,s,920
2000/01/22,03:02:03,39,11751.3936,s,921
2000/01/22,03:02:18,64,11752.46,s,922
2000/01/22,03:02:59,17,11202.8887,s,923
2000/01/22,03:03:12,2,785.9759,s,924
2000/01/22,03:03:22,4,2397.3982,s,925
2000/01/22,03:03:30,15,469.7839,s,926
2000/01/22,03:03:39,11,7310.1514,s,927
2000/01/22,03:04:05,48,11752.2041,s,928
2000/01/22,03:07:20,17,11740.291,s,929
2000/01/22,03:07:44,18,11745.8906,s,930
2000/01/22,03:11:44,1,164.5888,s,931
2000/01/22,03:12:13,11,7377.0752,s,932
2000/01/22,03:12:46,17,11748.2979,s,933
2000/01/22,03:17:47,7,4406.9775,s,934
2000/01/22,03:17:52,17,1502.6956,s,935
2000/01/22,03:18:39,5,808.4133,s,936
2000/01/22,03:24:52,3,259.6896,s,937
2000/01/22,03:27:37,16,4422.0347,s,938
2000/01/22,03:27:58,10,594.829,s,939
2000/01/22,03:29:05,1,47.7246,s,940
2000/01/22,03:29:09,2,857.7194,s,941
2000/01/22,03:29:43,68,5303.7437,s,942
2000/01/22,03:37:33,29,11747.0498,s,943
2000/01/22,03:42:20,18,11751.0283,s,944
2000/01/22,03:45:30,23,11750.1396,s,945
2000/01/22,03:45:55,18,11750.7783,s,946
2000/01/22,03:46:14,25,11745.6973,s,947
2000/01/22,03:46:23,13,3255.7412,s,948
2000/01/22,03:46:29,18,10423.3242,s,949
2000/01/22,03:46:35,16,11404.2822,s,950
2000/01/22,03:46:58,13,9210.9209,s,951
2000/01/22,03:47:11,22,11738.9658,s,952
2000/01/22,03:48:09,1,318.213,s,953
2000/01/22,03:48:35,4,2564.6807,s,954
2000/01/22,03:48:55,1,343.1911,s,955
2000/01/22,03:49:02,1,86.0183,s,956
2000/01/22,03:49:37,12,2470.7539,s,957
2000/01/22,03:51:04,1,322.2381,s,958
2000/01/22,03:52:21,2,748.4195,s,959
2000/01/22,03:52:31,32,11726.5557,s,960
2000/01/22,03:53:57,53,11756.6641,s,961
2000/01/22,03:54:12,68,11755.9609,s,962
2000/01/22,03:54:25,25,11756.916,s,963
2000/01/22,03:54:33,81,443.685,s,964
2000/01/22,03:55:12,260,11759.9414,s,965
2000/01/22,03:55:31,8,3891.4326,s,966
2000/01/22,03:55:46,9,1302.1038,s,967
2000/01/22,04:23:50,1,76.0116,s,968
2000/01/22,04:24:03,16,11049.1875,s,969
2000/01/22,04:51:17,17,7619.0796,s,970
2000/01/22,04:51:22,10,3012.054,s,971
2000/01/22,04:53:09,4,2452.9639,s,972
2000/01/22,04:54:27,12,8616.3145,s,973
2000/01/22,04:58:33,1069,11752.1895,s,974
2000/01/22,05:05:43,92,11747.7031,s,975
2000/01/22,05:09:10,61,11752.8223,s,976
2000/01/22,05:10:11,17,9021.6367,s,977
2000/01/22,05:10:45,18,478.6333,s,978
2000/01/22,05:10:59,83,11738.3984,s,979
2000/01/22,05:11:22,3,762.7182,s,980
2000/01/22,05:12:01,1,47.3159,s,981
2000/01/22,05:13:23,599,11762.1416,s,982
2000/01/22,05:15:11,15,10075.0449,s,983
2000/01/22,05:15:31,43,10695.8916,s,984
2000/01/22,05:15:43,10,252.1646,s,985
2000/01/22,05:15:52,17,11760.9971,s,986
2000/01/22,05:17:16,2,67.4571,s,987
2000/01/22,05:19:59,16,10257.8467,s,988
2000/01/22,05:20:13,18,11760.9365,s,989
2000/01/22,05:20:35,8,5696.0117,s,990
2000/01/22,05:20:43,1,173.684,s,991
2000/01/22,05:20:52,1,74.1226,s,992
2000/01/22,05:20:59,18,11760.6963,s,993
2000/01/22,05:21:11,18,11760.3711,s,994
2000/01/22,05:22:33,13,8673.2354,s,995
2000/01/22,05:23:35,13,8579.3506,s,996
2000/01/22,05:24:04,51,11760.3311,s,997
2000/01/22,05:24:52,15,8323.6064,s,998
2000/01/22,05:36:40,26,11736.5742,s,999
2000/01/22,05:38:57,1,201.3671,s,1000
2000/01/22,05:39:25,8,5833.458,s,1001
2000/01/22,06:09:23,5,2914.4573,s,1002
2000/01/22,06:21:13,15,10640.3623,s,1003
2000/01/22,06:50:26,49,11750.3066,s,1004
2000/01/22,06:50:40,64,11760.7822,s,1005
2000/01/22,06:59:55,19,11762.1025,s,1006
2000/01/22,07:01:47,19,11749.168,s,1007
2000/01/22,07:02:02,29,11745.416,s,1008
2000/01/22,07:02:15,21,11743.3125,s,1009
2000/01/22,07:14:03,39,11760.2725,s,1010
2000/01/22,07:15:13,17,11741.5908,s,1011
2000/01/22,07:16:50,18,11762.291,s,1012
2000/01/22,07:17:21,17,11760.041,s,1013
2000/01/22,07:18:01,91,11762.3916,s,1014
2000/01/22,07:18:28,148,11549.1035,s,1015
2000/01/22,07:18:58,24,11662.2031,s,1016
2000/01/22,07:19:27,40,3738.4868,s,1017
2000/01/22,07:20:03,3,213.4931,s,1018
2000/01/22,07:20:11,23,6283.9717,s,1019
2000/01/22,07:20:32,111,11554.7607,s,1020
2000/01/22,07:21:09,16,9776.5332,s,1021
2000/01/22,07:23:50,16,5567.6479,s,1022
2000/01/22,07:24:27,5,3229.6802,s,1023
2000/01/22,07:37:05,14,8904.0732,s,1024
2000/01/22,08:11:30,9,5944.9307,s,1025
2000/01/22,08:40:20,18,11723.7832,s,1026
2000/01/22,10:05:02,17,10592.4717,s,1027
2000/01/22,11:21:52,3,1053.9011,s,1028
2000/01/22,11:25:15,23,11710.6826,s,1029
2000/01/22,11:27:46,26,11712.7148,s,1030
2000/01/22,12:19:06,9,5907.5034,s,1031
2000/01/22,12:59:12,3,1225.5922,s,1032
2000/01/22,13:01:09,4,2924.6606,s,1033
2000/01/22,13:10:22,5,471.0549,s,1034
2000/01/22,13:12:30,5,2249.0996,s,1035
2000/01/22,13:24:05,19,11706.0635,s,1036
2000/01/22,13:30:51,6,3674.6516,s,1037
2000/01/22,13:31:07,10,7135.0435,s,1038
2000/01/22,13:31:22,13,9067.6455,s,1039
2000/01/22,13:35:04,4,2381.9873,s,1040
2000/01/22,13:35:18,2,808.6226,s,1041
2000/01/22,13:55:25,1,163.6885,s,1042
2000/01/22,14:08:22,1,193.2592,s,1043
2000/01/22,14:24:28,24,1457.1577,s,1044
2000/01/22,14:25:00,3,1891.5902,s,1045
2000/01/22,14:25:45,9,333.8487,s,1046
2000/01/22,14:59:51,4,2776.4055,s,1047
2000/01/22,15:07:30,1,161.256,s,1048
2000/01/22,15:29:00,1,376.242,s,1049
2000/01/22,17:28:31,8,5553.4097,s,1050
2000/01/22,17:32:13,1,306.6642,s,1051
2000/01/22,17:49:05,7,4485.624,s,1052
2000/01/22,17:57:46,40,10221.5879,s,1053
2000/01/22,17:58:04,10,6745.4341,s,1054
2000/01/22,17:58:18,5,2984.9495,s,1055
2000/01/22,17:59:42,5,3254.3972,s,1056
2000/01/22,18:00:44,4,2473.7344,s,1057
2000/01/22,18:01:33,11,3747.4739,s,1058
2000/01/22,18:03:06,1,213.5605,s,1059
2000/01/22,18:06:11,16,9711.9355,s,1060
2000/01/22,18:07:30,19,4286.0391,s,1061
2000/01/22,18:10:23,18,4700.3066,s,1062
2000/01/22,18:10:55,22,6364.3198,s,1063
2000/01/22,18:11:09,56,10714.5869,s,1064
2000/01/22,18:11:21,12,7727.457,s,1065
2000/01/22,18:12:44,9,6131.1729,s,1066
2000/01/22,18:13:44,12,8369.3906,s,1067
2000/01/22,18:14:10,14,10239.7793,s,1068
2000/01/22,18:19:33,17,7530.6387,s,1069
2000/01/22,18:19:47,8,858.0199,s,1070
2000/01/22,18:20:22,211,9178.6846,s,1071
2000/01/22,18:20:34,64,11734.9365,s,1072
2000/01/22,18:21:09,101,11749.0527,s,1073
2000/01/22,18:21:21,49,11754.6318,s,1074
2000/01/22,18:35:23,29,11748.5986,s,1075
2000/01/22,18:36:09,14,9695.2988,s,1076
2000/01/22,18:40:00,2,1244.6956,s,1077
2000/01/22,18:42:23,3,1619.2859,s,1078
2000/01/22,18:44:13,17,11722.7598,s,1079
2000/01/22,18:45:57,48,11748.3955,s,1080
2000/01/22,18:46:11,11,7576.1558,s,1081
2000/01/22,18:46:49,29,11745.8008,s,1082
2000/01/22,18:47:34,8,1832.7228,s,1083
2000/01/22,19:09:40,8,1440.3563,s,1084
2000/01/22,19:10:23,1,240.8321,s,1085
2000/01/22,19:18:21,3,138.6528,s,1086
2000/01/22,19:18:55,3,438.8032,s,1087
2000/01/22,19:19:16,4,806.0904,s,1088
2000/01/22,19:19:46,2,372.6087,s,1089
2000/01/22,19:20:00,61,4324.4058,s,1090
2000/01/22,19:20:12,18,4331.3018,s,1091
2000/01/22,19:20:44,6,1421.8723,s,1092
2000/01/22,19:20:49,17,4472.1284,s,1093
2000/01/22,19:21:00,12,1085.813,s,1094
2000/01/22,19:21:53,378,8992.209,s,1095
2000/01/22,19:22:53,5,898.659,s,1096
2000/01/22,22:00:26,2,1196.7322,s,1097
2000/01/22,22:12:12,1,539.1103,s,1098
2000/01/22,22:33:21,2,821.7725,s,1099
2000/01/22,22:39:59,3,1844.0216,s,1100
2000/01/22,22:48:15,1,467.3416,s,1101
2000/01/22,22:55:22,2,107.9178,s,1102
2000/01/22,22:56:02,2,281.4389,s,1103
2000/01/22,22:56:19,2,778.4031,s,1104
2000/01/22,23:09:57,3,1990.7935,s,1105
2000/01/22,23:11:41,1,81.9622,s,1106
2000/01/22,23:16:23,1,698.1276,s,1107
2000/01/22,23:16:35,1,327.9964,s,1108
2000/01/22,23:17:02,1,404.0192,s,1109
2000/01/22,23:17:11,7,462.5903,s,1110
2000/01/22,23:19:18,5,787.1401,s,1111
2000/01/22,23:24:12,3,1729.7893,s,1112
2000/01/22,23:42:01,1,222.1908,s,1113
2000/01/22,23:43:07,1,281.9389,s,1114
2000/01/22,23:44:19,1,260.2401,s,1115
2000/01/22,23:44:25,18,11513.2627,s,1116
2000/01/22,23:48:31,10,7073.231,s,1117
2000/01/23,00:03:19,2,626.7999,s,1118
2000/01/23,00:04:35,36,8475.4805,s,1119
2000/01/23,00:04:44,45,3331.4802,s,1120
