17:48:26,14/11/2024,001,35.5787,s
17:48:26,14/11/2024,002,43.0784,s
17:48:27,14/11/2024,003,45.8396,s
17:48:27,14/11/2024,004,45.9908,s
17:48:27,14/11/2024,005,43.9547,s
17:48:27,14/11/2024,006,41.1598,s
17:48:27,14/11/2024,007,37.3324,s
17:48:27,14/11/2024,008,37.3324,s
17:48:27,14/11/2024,009,40.6760,s
17:48:27,14/11/2024,010,51.8444,s
17:48:28,14/11/2024,011,65.2314,s
17:48:28,14/11/2024,012,79.3221,s
17:48:28,14/11/2024,013,92.2692,s
17:48:28,14/11/2024,014,102.6750,s
17:48:28,14/11/2024,015,108.9523,s
17:48:28,14/11/2024,016,115.4946,s
17:48:28,14/11/2024,017,120.4894,s
17:48:28,14/11/2024,018,124.7592,s
17:48:28,14/11/2024,019,127.5866,s
17:48:29,14/11/2024,020,128.4541,s
17:48:29,14/11/2024,021,128.7341,s
17:48:29,14/11/2024,022,129.2578,s
17:48:29,14/11/2024,023,130.9315,s
17:48:29,14/11/2024,024,134.5814,s
17:48:29,14/11/2024,025,139.4949,s
17:48:29,14/11/2024,026,139.3887,s
17:48:29,14/11/2024,027,137.2163,s
17:48:30,14/11/2024,028,131.9127,s
17:48:30,14/11/2024,029,127.1642,s
17:48:30,14/11/2024,030,119.2882,s
17:48:30,14/11/2024,031,113.6871,s
17:48:30,14/11/2024,032,108.9086,s
17:48:30,14/11/2024,033,107.4224,s
17:48:30,14/11/2024,034,105.2549,s
17:48:30,14/11/2024,035,106.1962,s
17:48:31,14/11/2024,036,108.0223,s
17:48:31,14/11/2024,037,122.2256,s
17:48:31,14/11/2024,038,137.1450,s
17:48:31,14/11/2024,039,141.4711,s
17:48:31,14/11/2024,040,139.1137,s
17:48:31,14/11/2024,041,134.0077,s
17:48:31,14/11/2024,042,128.9803,s
17:48:31,14/11/2024,043,121.7856,s
17:48:32,14/11/2024,044,114.4959,s
17:48:32,14/11/2024,045,103.6188,s
17:48:32,14/11/2024,046,90.9555,s
17:48:32,14/11/2024,047,82.2195,s
17:48:32,14/11/2024,048,73.7948,s
17:48:32,14/11/2024,049,64.9639,s
17:48:32,14/11/2024,050,57.9879,s
17:48:32,14/11/2024,051,46.9133,s
17:48:33,14/11/2024,052,36.8062,s
18:02:21,14/11/2024,001,37.3087,s
18:02:21,14/11/2024,002,37.5749,s
