DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2000/01/03,00:53:10,1447,257.6095,s,69
2000/01/03,01:11:08,2903,258.8756,s,70
2000/01/03,01:27:39,550,257.2351,s,71
2000/01/03,16:04:15,415091,268.7708,s,72
2000/01/03,19:46:59,512,258.6082,s,73
2000/01/03,20:04:17,6849,272.8565,s,74
2000/01/03,20:16:03,298,260.0198,s,75
2000/01/03,20:16:52,45,260.1765,s,76
2000/01/03,20:17:28,40,260.7536,s,77
2000/01/03,20:17:51,24,260.1952,s,78
2000/01/03,20:18:20,155,260.9153,s,79
2000/01/03,20:24:33,196,260.6989,s,80
2000/01/03,20:25:47,48,260.3221,s,81
2000/01/03,20:26:14,31,260.5074,s,82
2000/01/03,20:27:25,318,261.1367,s,83
2000/01/03,20:29:50,296,261.2312,s,84
2000/01/03,20:33:39,32,260.5435,s,85
2000/01/03,20:34:12,23,260.4041,s,86
2000/01/03,20:34:38,34,260.5236,s,87
2000/01/03,20:35:10,79,260.8407,s,88
2000/01/03,20:35:46,16,261.0148,s,89
2000/01/03,20:36:22,140,260.9738,s,90
2000/01/03,21:09:34,15217,261.7437,s,91
2000/01/03,21:26:09,52,260.3979,s,92
2000/01/03,21:28:31,256,261.4016,s,93
2000/01/03,21:30:45,787,260.8867,s,94
2000/01/03,21:32:35,47,260.0795,s,95
2000/01/03,21:33:46,324,261.2499,s,96
2000/01/03,21:35:40,19,261.1703,s,97
2000/01/03,21:36:54,76,260.6803,s,98
2000/01/03,21:37:14,47,260.5385,s,99
2000/01/03,21:39:15,889,261.2449,s,100
2000/01/03,21:40:07,21,260.4502,s,101
2000/01/03,21:40:37,23,260.5111,s,102
2000/01/03,21:40:54,34,260.725,s,103
2000/01/03,21:41:17,54,261.036,s,104
2000/01/03,21:42:05,94,261.3457,s,105
2000/01/03,21:42:35,23,261.2126,s,106
2000/01/03,21:43:03,44,261.2798,s,107
2000/01/03,21:44:36,31,261.4949,s,108
2000/01/03,21:45:22,92,261.138,s,109
2000/01/03,21:46:07,200,261.184,s,110
2000/01/03,21:46:44,62,261.3258,s,111
2000/01/03,21:47:20,158,261.2623,s,112
2000/01/03,21:48:15,116,260.9203,s,113
2000/01/03,21:50:03,21,260.8208,s,114
2000/01/03,21:50:25,19,260.6504,s,115
2000/01/03,21:51:03,54,260.291,s,116
2000/01/03,21:51:30,19,259.7711,s,117
2000/01/03,21:51:53,61,259.8706,s,118
2000/01/03,21:52:11,24,260.5609,s,119
2000/01/03,21:52:28,27,261.0086,s,120
2000/01/03,21:53:04,16,261.2723,s,121
2000/01/03,21:55:10,465,261.2934,s,122
2000/01/03,22:14:10,66,260.6293,s,123
2000/01/03,22:14:55,201,260.878,s,124
2000/01/03,22:21:01,17,260.5372,s,125
2000/01/03,22:21:31,25,260.4962,s,126
2000/01/03,22:22:05,25,260.6044,s,127
2000/01/03,22:22:48,19,260.2761,s,128
2000/01/03,22:23:07,34,260.2586,s,129
2000/01/03,22:23:26,25,260.7499,s,130
2000/01/03,22:23:46,32,260.2201,s,131
2000/01/03,22:24:43,37,260.4576,s,132
2000/01/03,22:25:15,49,260.6977,s,133
2000/01/03,22:25:53,60,260.5721,s,134
2000/01/03,22:26:51,299,260.7089,s,135
2000/01/03,22:32:37,19,260.3096,s,136
2000/01/03,22:33:22,184,260.3059,s,137
2000/01/03,22:36:07,1013,260.3992,s,138
2000/01/03,22:42:47,988,260.179,s,139
2000/01/03,22:45:55,616,260.0236,s,140
2000/01/03,22:47:41,104,259.9154,s,141
2000/01/03,22:50:49,446,259.74,s,142
2000/01/03,22:52:13,28,259.5634,s,143
2000/01/03,22:52:37,33,259.5758,s,144
2000/01/03,22:53:11,52,259.5671,s,145
2000/01/03,22:53:33,21,259.5833,s,146
2000/01/03,22:54:27,44,259.8694,s,147
2000/01/03,22:55:57,76,259.7736,s,148
2000/01/03,22:57:01,359,259.8606,s,149
2000/01/03,22:57:35,20,256.8956,s,150
2000/01/03,23:02:15,1872,257.4055,s,151
2000/01/03,23:17:39,423,257.8097,s,152
2000/01/03,23:20:43,1180,258.4179,s,153
2000/01/03,23:20:59,44,258.0286,s,154
2000/01/03,23:22:09,405,258.8992,s,155
2000/01/03,23:34:50,263,259.1281,s,156
2000/01/03,23:38:41,124,259.0572,s,157
2000/01/04,00:13:16,16083,260.6927,s,158
2000/01/04,00:30:55,76,259.0684,s,159
2000/01/04,00:31:44,173,259.2288,s,160
2000/01/04,00:32:07,24,42.6254,s,161
2000/01/04,00:49:28,8189,259.985,s,162
2000/01/04,01:01:33,4060,260.2313,s,163
2000/01/04,01:30:02,93,266.9748,s,164
2000/01/04,01:32:14,272,257.2612,s,165
2000/01/04,01:33:13,222,256.8906,s,166
2000/01/04,01:33:32,85,257.0287,s,167
2000/01/04,01:45:32,5622,258.4279,s,168
2000/01/04,02:36:35,21333,259.4639,s,169
2000/01/04,20:45:53,40,241.2356,s,170
2000/01/04,20:47:32,34,132.5876,s,171
2000/01/04,20:47:57,61,249.3573,s,172
2000/01/04,20:49:42,65,243.891,s,173
2000/01/04,20:51:13,299,243.7132,s,174
2000/01/04,20:52:06,387,244.1982,s,175
2000/01/04,20:56:02,15,240.61,s,176
2000/01/04,20:56:51,107,242.4359,s,177
2000/01/04,20:59:16,18,241.059,s,178
2000/01/04,21:00:25,309,240.4595,s,179
2000/01/04,21:03:18,888,247.779,s,180
2000/01/04,21:03:50,92,239.2195,s,181
2000/01/04,21:09:06,15,240.9085,s,182
2000/01/04,21:11:33,273,239.9471,s,183
2000/01/04,21:19:03,476,253.5673,s,184
2000/01/04,21:19:40,123,247.1073,s,185
2000/01/04,21:24:45,70,240.0031,s,186
2000/01/04,21:25:38,132,244.9009,s,187
2000/01/04,21:28:51,57,239.426,s,188
2000/01/04,21:29:37,108,239.819,s,189
2000/01/04,21:32:14,1072,243.0453,s,190
2000/01/04,21:32:48,67,255.6369,s,191
2000/01/04,21:34:24,35,245.1485,s,192
2000/01/04,21:48:02,15,239.2133,s,193
2000/01/04,21:49:24,518,246.3176,s,194
2000/01/04,21:50:01,152,261.0894,s,195
2000/01/04,21:55:37,1020,256.1692,s,196
2000/01/04,21:55:54,31,253.4852,s,197
2000/01/04,21:57:22,48,239.0168,s,198
2000/01/04,22:15:30,15,239.2519,s,199
2000/01/04,22:16:56,269,246.6982,s,200
2000/01/04,22:17:36,58,257.4764,s,201
2000/01/04,22:18:10,50,245.529,s,202
2000/01/04,22:19:27,24,236.4012,s,203
2000/01/04,22:21:05,30,261.7126,s,204
2000/01/04,22:21:46,155,236.5107,s,205
2000/01/04,22:30:37,80,213.4953,s,206
2000/01/04,22:34:35,215,260.7089,s,207
2000/01/04,22:35:24,76,260.3096,s,208
2000/01/04,22:35:57,115,255.5672,s,209
2000/01/04,22:36:38,208,263.5247,s,210
2000/01/04,22:37:05,71,260.8954,s,211
2000/01/04,22:40:07,55,238.8128,s,212
2000/01/04,22:52:51,217,247.8946,s,213
2000/01/04,23:21:38,102,236.3527,s,214
2000/01/04,23:35:47,17,271.2645,s,215
2000/01/04,23:55:40,82,264.5719,s,216
2000/01/04,23:56:27,56,155.4388,s,217
2000/01/04,23:56:58,27,123.2048,s,218
2000/01/05,00:17:21,201,242.6759,s,219
2000/01/05,00:23:53,209,255.7115,s,220
2000/01/05,00:43:49,183,241.4645,s,221
2000/01/05,00:48:36,1231,244.5539,s,222
2000/01/05,00:50:14,27,252.6333,s,223
2000/01/05,00:50:34,22,129.1449,s,224
2000/01/05,00:53:10,23,231.0345,s,225
2000/01/05,00:55:27,78,240.7966,s,226
2000/01/05,00:56:26,41,231.4126,s,227
2000/01/05,00:57:06,29,237.8664,s,228
2000/01/05,01:01:53,28,237.6972,s,229
2000/01/05,01:02:41,14,236.3316,s,230
2000/01/05,01:03:25,165,233.9635,s,231
2000/01/05,01:04:32,88,234.9187,s,232
2000/01/05,01:08:44,35,242.3749,s,233
2000/01/05,01:30:04,14,250.3784,s,234
2000/01/05,18:54:11,66,232.333,s,235
2000/01/05,18:55:41,185,230.8915,s,236
2000/01/05,18:59:27,1433,235.997,s,237
2000/01/05,19:01:34,15,231.1663,s,238
2000/01/05,20:14:11,16,228.2921,s,239
2000/01/05,20:14:45,15,229.6527,s,240
2000/01/05,20:15:23,16,234.6053,s,241
2000/01/05,20:15:56,15,229.2895,s,242
2000/01/05,20:16:22,15,228.7672,s,243
2000/01/05,20:17:08,52,234.5132,s,244
2000/01/05,20:17:26,60,226.0073,s,245
2000/01/05,20:17:52,15,233.3342,s,246
2000/01/05,20:20:49,864,240.9185,s,247
2000/01/05,20:23:36,64,234.0854,s,248
2000/01/05,20:23:52,51,227.2647,s,249
2000/01/05,20:24:51,40,226.6416,s,250
2000/01/05,20:25:28,30,232.9262,s,251
2000/01/05,20:26:44,55,227.7423,s,252
2000/01/05,20:32:38,80,228.5769,s,253
2000/01/05,20:34:26,16,232.0345,s,254
2000/01/05,20:34:39,22,228.3741,s,255
2000/01/05,20:35:46,20,228.2871,s,256
2000/01/05,20:37:41,746,236.441,s,257
2000/01/05,21:04:48,95,232.4213,s,258
2000/01/05,21:18:46,518,229.0122,s,259
2000/01/05,21:21:48,854,232.0419,s,260
2000/01/05,21:22:15,15,227.9363,s,261
2000/01/05,21:23:22,15,230.7422,s,262
2000/01/05,21:30:50,32,230.6875,s,263
2000/01/05,21:35:19,172,233.9013,s,264
2000/01/05,21:39:21,28,230.093,s,265
2000/01/05,21:40:13,85,229.3617,s,266
2000/01/05,21:44:51,404,229.6664,s,267
2000/01/05,21:45:13,15,227.5048,s,268
2000/01/05,21:45:39,44,225.5857,s,269
2000/01/05,21:48:27,126,167.8625,s,270
2000/01/05,21:49:49,203,482.0882,s,271
2000/01/05,22:01:23,112,255.7737,s,272
2000/01/05,22:03:54,287,250.0152,s,273
2000/01/05,22:05:05,16,226.5856,s,274
2000/01/05,22:07:08,33,231.7658,s,275
2000/01/05,22:10:35,76,227.6192,s,276
2000/01/05,22:10:58,59,225.8618,s,277
2000/01/05,22:11:51,63,227.0968,s,278
2000/01/05,22:14:12,17,227.9724,s,279
2000/01/05,22:15:36,336,259.6069,s,280
2000/01/05,22:16:23,80,258.944,s,281
2000/01/05,22:36:03,1055,230.7522,s,282
2000/01/05,22:38:21,168,222.3097,s,283
2000/01/05,22:38:50,119,272.2582,s,284
2000/01/05,22:39:09,23,128.579,s,285
2000/01/05,22:39:32,60,227.7436,s,286
2000/01/05,23:26:55,2477,233.8528,s,287
2000/01/05,23:29:33,230,254.7451,s,288
2000/01/05,23:34:35,65,237.6462,s,289
2000/01/05,23:35:03,47,222.8843,s,290
2000/01/05,23:36:13,43,259.7649,s,291
2000/01/05,23:37:33,52,188.9265,s,292
2000/01/05,23:44:54,545,242.1212,s,293
2000/01/05,23:53:37,183,257.5386,s,294
2000/01/06,00:02:23,19,236.4385,s,295
2000/01/06,00:03:32,105,220.3483,s,296
2000/01/06,00:12:20,181,256.0921,s,297
2000/01/06,00:29:09,116,226.7647,s,298
2000/01/06,00:34:04,305,261.9253,s,299
2000/01/06,00:37:35,29,222.8358,s,300
2000/01/06,00:42:33,20,222.3184,s,301
2000/01/06,00:45:15,23,262.7312,s,302
2000/01/06,00:45:55,90,258.7139,s,303
2000/01/06,00:46:32,47,263.465,s,304
2000/01/06,01:09:02,19,223.6119,s,305
2000/01/06,02:00:32,19,222.8009,s,306
2000/01/06,02:06:44,863,231.9785,s,307
2000/01/06,02:52:29,40,231.7571,s,308
2000/01/06,03:08:20,652,232.5792,s,309
2000/01/06,03:16:07,236,226.1789,s,310
2000/01/06,08:22:50,280,239.0218,s,311
2000/01/06,18:39:14,98,222.5609,s,312
2000/01/06,18:41:37,557,232.9275,s,313
2000/01/06,18:56:20,507,224.6255,s,314
2000/01/06,19:16:38,15,233.3516,s,315
2000/01/06,19:17:23,18,225.9252,s,316
2000/01/06,19:18:50,16,229.103,s,317
2000/01/06,19:27:54,16,226.7361,s,318
2000/01/06,19:32:14,16,228.5532,s,319
2000/01/06,19:37:28,15,225.7921,s,320
2000/01/06,19:39:17,296,232.2422,s,321
2000/01/06,20:20:11,62,228.144,s,322
2000/01/06,20:24:53,1488,237.7718,s,323
2000/01/06,20:25:28,28,233.2782,s,324
2000/01/06,20:26:36,131,232.5929,s,325
2000/01/06,20:34:28,2305,249.1831,s,326
2000/01/06,20:37:00,18,230.3703,s,327
2000/01/06,20:45:21,90,232.4548,s,328
2000/01/06,20:45:55,87,265.9662,s,329
2000/01/06,20:46:31,16,239.1213,s,330
2000/01/06,20:53:00,107,231.4623,s,331
2000/01/06,20:54:15,15,233.3802,s,332
2000/01/06,20:56:05,16,257.8968,s,333
2000/01/06,22:08:29,229,230.083,s,334
2000/01/06,22:09:39,131,230.6962,s,335
2000/01/06,22:12:56,89,229.8231,s,336
2000/01/06,22:14:31,15,229.9102,s,337
2000/01/06,22:21:43,204,265.7174,s,338
2000/01/06,22:55:04,17,249.4903,s,339
2000/01/06,22:56:16,16,230.5221,s,340
2000/01/06,23:03:35,301,237.4646,s,341
2000/01/07,00:05:43,18,262.164,s,342
2000/01/07,18:43:51,71,226.164,s,343
2000/01/07,18:59:17,64,225.1093,s,344
2000/01/07,19:47:55,124,230.3778,s,345
2000/01/07,20:13:29,108,224.0708,s,346
2000/01/07,20:15:33,105,226.669,s,347
2000/01/07,20:16:01,156,224.3556,s,348
2000/01/07,20:55:27,133,222.0659,s,349
2000/01/08,18:53:49,15,219.9043,s,350
2000/01/08,19:46:41,51,225.6105,s,351
2000/01/08,19:47:25,88,223.7387,s,352
2000/01/08,19:47:55,147,223.873,s,353
2000/01/08,19:51:36,15,226.46,s,354
2000/01/08,20:06:29,15,224.3917,s,355
2000/01/08,20:09:45,47,232.7757,s,356
2000/01/08,22:11:06,19,228.057,s,357
2000/01/08,22:11:32,90,228.4351,s,358
2000/01/08,22:12:21,25,233.9548,s,359
2000/01/08,22:13:46,16,232.9411,s,360
2000/01/08,22:17:16,710,233.3043,s,361
2000/01/08,22:18:24,19,227.307,s,362
2000/01/08,22:20:35,16,227.7398,s,363
2000/01/08,22:23:35,504,232.3802,s,364
2000/01/08,22:36:56,117,238.6959,s,365
2000/01/08,22:38:26,581,229.7435,s,366
2000/01/08,23:38:04,100,230.2733,s,367
2000/01/08,23:48:46,4556,261.1093,s,368
2000/01/08,23:51:19,87,239.7929,s,369
2000/01/08,23:54:58,34,232.8802,s,370
2000/01/08,23:59:10,808,276.834,s,371
2000/01/09,00:02:37,47,227.3095,s,372
2000/01/09,00:06:46,16,226.1491,s,373
2000/01/09,00:43:26,1559,236.2644,s,374
2000/01/09,00:46:25,611,241.0143,s,375
2000/01/09,00:48:42,50,231.0656,s,376
2000/01/09,01:51:05,115,229.8219,s,377
2000/01/09,02:21:38,16,230.0507,s,378
2000/01/09,02:30:39,70,230.4761,s,379
2000/01/09,02:32:22,229,154.2125,s,380
2000/01/09,02:35:32,1374,233.7346,s,381
2000/01/09,02:39:50,342,265.2995,s,382
2000/01/10,23:23:54,16,275.9447,s,383
2000/01/10,23:24:52,44,267.9201,s,384
2000/01/10,23:37:21,613,243.5478,s,385
2000/01/10,23:37:56,88,261.3083,s,386
2000/01/11,19:49:40,1176,254.7514,s,387
2000/01/11,19:55:45,15,249.0127,s,388
2000/01/11,19:58:24,16,250.7353,s,389
2000/01/11,20:27:41,112,289.7328,s,390
2000/01/11,20:33:05,343,286.6545,s,391
2000/01/11,20:34:23,135,280.9719,s,392
2000/01/11,20:45:54,210,279.0254,s,393
2000/01/11,21:01:54,29,287.351,s,394
2000/01/11,21:02:17,115,290.3658,s,395
2000/01/11,21:02:48,72,277.0852,s,396
2000/01/11,21:03:17,33,279.5863,s,397
2000/01/11,21:05:49,309,286.5936,s,398
2000/01/11,21:06:25,94,288.4355,s,399
2000/01/11,21:07:30,112,280.9246,s,400
2000/01/11,21:07:53,81,290.4094,s,401
2000/01/11,21:08:30,107,286.8946,s,402
2000/01/11,21:43:10,116,260.1479,s,403
2000/01/11,21:49:24,919,254.1059,s,404
2000/01/11,22:03:50,31,285.8685,s,405
2000/01/11,22:04:38,23,284.2889,s,406
2000/01/11,22:08:11,159,283.636,s,407
2000/01/11,22:09:20,143,281.8748,s,408
2000/01/11,22:09:56,45,282.3636,s,409
2000/01/11,22:10:51,28,289.3211,s,410
2000/01/11,22:11:27,76,280.5266,s,411
2000/01/11,22:36:39,27,276.7618,s,412
2000/01/11,22:40:59,18,274.1562,s,413
2000/01/11,22:41:38,44,290.6382,s,414
2000/01/11,22:44:21,106,280.5465,s,415
2000/01/11,23:19:01,104,273.5206,s,416
2000/01/11,23:19:37,79,287.7415,s,417
2000/01/11,23:24:18,698,283.5626,s,418
2000/01/11,23:26:14,21,134.3922,s,419
2000/01/11,23:26:24,15,44.9923,s,420
2000/01/11,23:26:46,117,250.703,s,421
2000/01/11,23:51:52,256,258.0062,s,422
2000/01/11,23:52:43,47,249.6869,s,423
2000/01/12,00:05:05,98,261.5347,s,424
2000/01/12,00:06:29,137,271.5406,s,425
2000/01/12,00:06:44,59,169.4346,s,426
2000/01/12,00:09:02,17,248.514,s,427
2000/01/12,00:10:20,178,253.173,s,428
2000/01/12,00:11:44,36,159.5692,s,429
2000/01/12,02:18:32,22,248.3523,s,430
2000/01/12,02:18:58,63,249.6296,s,431
2000/01/12,02:21:11,169,250.4294,s,432
2000/01/12,02:21:30,104,243.2144,s,433
2000/01/12,02:21:53,15,249.4704,s,434
2000/01/12,02:23:02,301,243.4284,s,435
2000/01/12,02:23:24,35,247.0365,s,436
2000/01/12,02:24:56,362,242.8637,s,437
2000/01/12,02:25:28,16,240.467,s,438
2000/01/12,02:29:53,15,242.9582,s,439
2000/01/12,02:30:45,140,244.054,s,440
2000/01/12,02:33:30,40,243.8836,s,441
2000/01/12,02:34:23,44,241.6361,s,442
2000/01/12,02:55:20,1291,260.6156,s,443
2000/01/12,03:04:50,161,248.8063,s,444
2000/01/12,03:08:44,461,264.9276,s,445
2000/01/12,03:09:42,16,242.2704,s,446
2000/01/12,03:10:19,55,247.871,s,447
2000/01/12,03:12:19,29,239.681,s,448
2000/01/12,19:58:21,202,242.6871,s,449
2000/01/12,19:59:39,26,250.7602,s,450
2000/01/12,20:02:29,78,252.9641,s,451
2000/01/12,20:07:26,72,243.1062,s,452
2000/01/12,21:25:47,128,249.4194,s,453
2000/01/12,21:26:11,88,247.575,s,454
2000/01/12,21:27:48,291,243.9781,s,455
2000/01/12,22:06:51,15,150.9576,s,456
2000/01/12,22:18:10,273,248.2553,s,457
2000/01/12,22:24:19,19,239.2867,s,458
2000/01/12,22:24:47,15,243.0179,s,459
2000/01/12,22:29:54,139,244.4955,s,460
2000/01/12,22:30:27,96,243.2418,s,461
2000/01/12,22:31:00,15,239.4671,s,462
2000/01/12,22:31:56,95,270.6414,s,463
2000/01/12,22:34:51,45,246.9631,s,464
2000/01/12,22:38:28,15,247.0514,s,465
2000/01/12,22:50:28,16,242.2281,s,466
2000/01/12,22:52:30,168,241.8699,s,467
2000/01/12,22:58:53,902,496.5318,s,468
2000/01/12,23:04:20,366,243.0714,s,469
2000/01/12,23:08:48,265,239.0417,s,470
2000/01/12,23:09:17,90,239.1847,s,471
2000/01/12,23:09:41,20,267.7335,s,472
2000/01/12,23:14:16,15,241.6063,s,473
2000/01/12,23:18:37,55,241.2605,s,474
2000/01/12,23:23:07,1393,246.3673,s,475
2000/01/12,23:29:29,1589,513.6207,s,476
2000/01/12,23:30:36,15,241.3351,s,477
2000/01/12,23:54:23,15,238.3079,s,478
2000/01/13,00:02:24,16,241.9856,s,479
2000/01/13,00:19:52,1280,248.3001,s,480
2000/01/13,00:27:57,49,240.9496,s,481
2000/01/13,00:36:08,14,139.3771,s,482
2000/01/13,00:44:23,14,162.9236,s,483
2000/01/13,00:59:50,360,240.0479,s,484
2000/01/13,01:06:41,945,239.8725,s,485
2000/01/13,01:12:31,22,233.1998,s,486
2000/01/13,01:13:29,292,274.2034,s,487
2000/01/13,01:18:23,15,234.119,s,488
2000/01/13,01:18:39,16,233.66,s,489
2000/01/13,01:19:20,34,233.3603,s,490
2000/01/13,01:25:51,339,261.1827,s,491
2000/01/13,01:26:06,75,256.9652,s,492
2000/01/13,01:39:55,94,262.0708,s,493
2000/01/13,02:26:41,54,239.6412,s,494
2000/01/13,19:05:38,36,246.0402,s,495
2000/01/13,19:28:36,100,249.6048,s,496
2000/01/13,20:01:11,147,249.06,s,497
2000/01/13,20:02:21,71,247.7155,s,498
2000/01/13,21:12:33,15,251.4231,s,499
2000/01/13,21:13:24,99,254.0884,s,500
2000/01/13,21:13:36,18,250.3995,s,501
2000/01/13,21:14:26,16,249.5799,s,502
2000/01/13,21:15:59,512,257.1381,s,503
2000/01/13,21:25:43,104,252.892,s,504
2000/01/13,21:27:19,459,251.1669,s,505
2000/01/13,21:28:11,55,249.0724,s,506
2000/01/13,21:28:48,77,265.0757,s,507
2000/01/13,21:30:14,15,253.9156,s,508
2000/01/13,21:33:12,19,248.611,s,509
2000/01/13,21:37:08,97,259.3656,s,510
2000/01/13,21:37:40,16,253.3522,s,511
2000/01/13,21:38:24,17,248.81,s,512
2000/01/13,21:39:32,370,286.0277,s,513
2000/01/13,21:41:48,642,256.2426,s,514
2000/01/13,21:42:39,347,270.3093,s,515
2000/01/13,21:43:01,26,123.124,s,516
2000/01/13,21:59:50,467,254.2054,s,517
2000/01/13,22:01:20,587,253.9205,s,518
2000/01/13,22:02:49,115,274.7059,s,519
2000/01/13,22:03:20,15,137.7379,s,520
2000/01/13,22:04:05,50,252.6507,s,521
2000/01/13,22:21:26,189,246.7317,s,522
2000/01/13,22:28:26,330,312.0517,s,523
2000/01/13,22:29:28,15,247.3349,s,524
2000/01/13,22:29:51,102,251.688,s,525
2000/01/13,22:31:41,16,249.2155,s,526
2000/01/13,22:31:55,22,247.5961,s,527
2000/01/13,22:32:15,33,249.856,s,528
2000/01/13,22:35:37,16,249.4891,s,529
2000/01/13,22:36:16,48,248.8424,s,530
2000/01/13,23:04:56,63,249.6234,s,531
2000/01/13,23:42:54,63,250.9505,s,532
2000/01/14,00:01:50,183,506.2802,s,533
2000/01/14,00:33:36,515,275.242,s,534
2000/01/14,00:33:49,43,142.5499,s,535
2000/01/14,00:36:00,15,248.7254,s,536
2000/01/14,00:37:20,307,250.3348,s,537
2000/01/14,00:37:50,19,247.5949,s,538
2000/01/14,00:38:07,17,249.4754,s,539
2000/01/14,01:27:40,547,261.3892,s,540
2000/01/14,19:46:09,99,250.652,s,541
2000/01/14,19:49:08,912,253.2962,s,542
2000/01/14,19:52:31,68,254.9479,s,543
2000/01/14,20:20:05,262,263.3916,s,544
2000/01/14,20:24:19,205,266.9549,s,545
2000/01/14,21:14:21,113,296.883,s,546
2000/01/14,21:23:41,140,261.7238,s,547
2000/01/14,21:24:25,109,263.4799,s,548
2000/01/14,21:24:59,94,267.3069,s,549
2000/01/14,21:25:33,18,261.7623,s,550
2000/01/14,21:26:17,104,265.4724,s,551
2000/01/14,21:33:29,321,272.5928,s,552
2000/01/14,22:17:10,23,250.3809,s,553
2000/01/14,22:33:28,15,247.9717,s,554
2000/01/14,22:34:41,181,261.8382,s,555
2000/01/14,22:35:13,172,267.4362,s,556
2000/01/14,22:35:25,60,264.3742,s,557
2000/01/14,22:40:59,158,268.9561,s,558
2000/01/14,23:06:18,33,244.5738,s,559
2000/01/14,23:12:54,16,246.7019,s,560
2000/01/14,23:14:16,13,215.3945,s,561
2000/01/15,00:13:49,378,253.3099,s,562
2000/01/15,00:35:13,4115,488.3865,s,563
2000/01/15,00:36:37,53,128.6462,s,564
2000/01/15,00:58:00,29,248.4332,s,565
2000/01/15,01:06:26,596,280.5764,s,566
2000/01/15,01:08:12,61,245.4619,s,567
2000/01/15,01:08:50,21,244.2592,s,568
2000/01/15,01:09:11,101,244.5875,s,569
2000/01/15,01:09:51,150,246.7404,s,570
2000/01/15,01:10:37,17,244.0664,s,571
2000/01/15,01:11:46,330,254.418,s,572
2000/01/15,01:12:22,24,245.2455,s,573
2000/01/15,01:29:58,31,260.6031,s,574
2000/01/15,01:48:18,25,246.4817,s,575
2000/01/15,20:24:01,117,257.0771,s,576
2000/01/15,22:30:05,1650,262.8593,s,577
2000/01/15,22:36:09,352,257.9453,s,578
2000/01/15,22:40:56,685,285.3722,s,579
2000/01/15,22:43:24,153,284.5103,s,580
2000/01/15,23:42:13,323,276.8899,s,581
